"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","197","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:10 GMT 2025","passed","Fri Jan 03 19:09:11 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12400","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:27 GMT 2025","broken","Fri Jan 03 19:09:40 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12476","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:48 GMT 2025","broken","Fri Jan 03 19:11:01 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12407","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:52 GMT 2025","broken","Fri Jan 03 19:10:04 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12374","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:17 GMT 2025","broken","Fri Jan 03 19:10:29 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12374","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:11:50 GMT 2025","broken","Fri Jan 03 19:12:03 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","253","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:05 GMT 2025","failed","Fri Jan 03 19:09:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","240","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:05 GMT 2025","failed","Fri Jan 03 19:09:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","396","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:13 GMT 2025","passed","Fri Jan 03 19:09:13 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12406","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:11:01 GMT 2025","broken","Fri Jan 03 19:11:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","778","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:04 GMT 2025","passed","Fri Jan 03 19:09:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","403","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:12 GMT 2025","failed","Fri Jan 03 19:09:13 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","3513","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:34 GMT 2025","passed","Fri Jan 03 19:10:38 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","600","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:08 GMT 2025","failed","Fri Jan 03 19:09:09 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","526","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:08 GMT 2025","failed","Fri Jan 03 19:09:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:06 GMT 2025","passed","Fri Jan 03 19:09:06 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12382","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:04 GMT 2025","broken","Fri Jan 03 19:10:17 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12786","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:14 GMT 2025","broken","Fri Jan 03 19:09:27 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","414","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:12 GMT 2025","passed","Fri Jan 03 19:09:12 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5627","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:43 GMT 2025","passed","Fri Jan 03 19:10:48 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5037","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:10:38 GMT 2025","passed","Fri Jan 03 19:10:43 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12446","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:12:03 GMT 2025","broken","Fri Jan 03 19:12:15 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12397","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:11:13 GMT 2025","broken","Fri Jan 03 19:11:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","524","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:07 GMT 2025","failed","Fri Jan 03 19:09:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","192","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:10 GMT 2025","passed","Fri Jan 03 19:09:10 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","679","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:11 GMT 2025","passed","Fri Jan 03 19:09:12 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","2001","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:02 GMT 2025","passed","Fri Jan 03 19:09:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","223","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:11 GMT 2025","passed","Fri Jan 03 19:09:11 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","628","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:06 GMT 2025","failed","Fri Jan 03 19:09:07 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12362","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:11:38 GMT 2025","broken","Fri Jan 03 19:11:50 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","214","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:11 GMT 2025","failed","Fri Jan 03 19:09:11 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","513","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:09 GMT 2025","passed","Fri Jan 03 19:09:10 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12339","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:12:15 GMT 2025","broken","Fri Jan 03 19:12:28 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12400","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:11:26 GMT 2025","broken","Fri Jan 03 19:11:38 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","502","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:09:09 GMT 2025","passed","Fri Jan 03 19:09:09 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
