"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5917","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:14 GMT 2025","passed","Thu Jan 02 10:15:20 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","462","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:15 GMT 2025","failed","Thu Jan 02 10:14:15 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","144","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:18 GMT 2025","passed","Thu Jan 02 10:14:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","288","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:19 GMT 2025","failed","Thu Jan 02 10:14:19 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","286","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:18 GMT 2025","passed","Thu Jan 02 10:14:19 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","398","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:16 GMT 2025","failed","Thu Jan 02 10:14:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","146","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:18 GMT 2025","broken","Thu Jan 02 10:14:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4914","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:49 GMT 2025","passed","Thu Jan 02 10:14:54 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","356","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:16 GMT 2025","passed","Thu Jan 02 10:14:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5327","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:16:06 GMT 2025","passed","Thu Jan 02 10:16:11 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8025","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:43 GMT 2025","passed","Thu Jan 02 10:15:51 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","7984","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:20 GMT 2025","passed","Thu Jan 02 10:14:28 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","159","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:15 GMT 2025","passed","Thu Jan 02 10:14:15 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","145","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:14 GMT 2025","failed","Thu Jan 02 10:14:15 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4487","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:51 GMT 2025","passed","Thu Jan 02 10:15:55 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5743","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:55 GMT 2025","passed","Thu Jan 02 10:16:01 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","163","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:14 GMT 2025","failed","Thu Jan 02 10:14:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6817","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:36 GMT 2025","passed","Thu Jan 02 10:15:43 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","144","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:18 GMT 2025","passed","Thu Jan 02 10:14:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","263","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:19 GMT 2025","passed","Thu Jan 02 10:14:19 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4465","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:09 GMT 2025","passed","Thu Jan 02 10:15:14 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6874","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:54 GMT 2025","passed","Thu Jan 02 10:15:01 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","387","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:16 GMT 2025","failed","Thu Jan 02 10:14:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6130","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:16:11 GMT 2025","passed","Thu Jan 02 10:16:17 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","340","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:18 GMT 2025","passed","Thu Jan 02 10:14:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","16313","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:20 GMT 2025","broken","Thu Jan 02 10:15:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","3722","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:09 GMT 2025","passed","Thu Jan 02 10:14:13 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","377","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:17 GMT 2025","passed","Thu Jan 02 10:14:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","463","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:13 GMT 2025","passed","Thu Jan 02 10:14:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7168","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:42 GMT 2025","passed","Thu Jan 02 10:14:49 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","3732","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:06 GMT 2025","passed","Thu Jan 02 10:15:09 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5169","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:15:01 GMT 2025","failed","Thu Jan 02 10:15:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","199","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:14 GMT 2025","failed","Thu Jan 02 10:14:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4622","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:16:01 GMT 2025","passed","Thu Jan 02 10:16:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","409","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:15 GMT 2025","failed","Thu Jan 02 10:14:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","383","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:17 GMT 2025","passed","Thu Jan 02 10:14:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6023","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:28 GMT 2025","passed","Thu Jan 02 10:14:34 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","167","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 10:14:14 GMT 2025","passed","Thu Jan 02 10:14:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
