"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","274","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:50 GMT 2025","failed","Thu Jan 02 05:34:51 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","7035","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:36:32 GMT 2025","passed","Thu Jan 02 05:36:39 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","188","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:55 GMT 2025","passed","Thu Jan 02 05:34:56 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","8313","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:35:31 GMT 2025","passed","Thu Jan 02 05:35:39 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","524","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:52 GMT 2025","failed","Thu Jan 02 05:34:53 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","487","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:57 GMT 2025","failed","Thu Jan 02 05:34:57 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","799","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:52 GMT 2025","failed","Thu Jan 02 05:34:52 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","449","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:57 GMT 2025","passed","Thu Jan 02 05:34:58 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6215","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:36:59 GMT 2025","passed","Thu Jan 02 05:37:05 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","210","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:51 GMT 2025","passed","Thu Jan 02 05:34:51 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","335","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:49 GMT 2025","passed","Thu Jan 02 05:34:49 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","230","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:34:51 GMT 2025","failed","Thu Jan 02 05:34:51 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6183","Runs Cucumber Scenarios","Suite","Thu Jan 02 05:37:15 GMT 2025","passed","Thu Jan 02 05:37:21 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
