"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3556","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:18 GMT 2025","passed","Thu Jan 02 12:58:21 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8468","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:05 GMT 2025","passed","Thu Jan 02 12:58:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4465","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:14 GMT 2025","passed","Thu Jan 02 12:59:19 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","268","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:55 GMT 2025","failed","Thu Jan 02 12:56:55 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","169","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:50 GMT 2025","failed","Thu Jan 02 12:56:51 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","306","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:54 GMT 2025","passed","Thu Jan 02 12:56:54 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","226","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:50 GMT 2025","failed","Thu Jan 02 12:56:50 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1908","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:46 GMT 2025","passed","Thu Jan 02 12:56:48 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","398","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:52 GMT 2025","passed","Thu Jan 02 12:56:53 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5646","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:26 GMT 2025","passed","Thu Jan 02 12:58:32 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
