"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","344","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:28 GMT 2025","failed","Fri Jan 03 06:42:28 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","474","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:26 GMT 2025","passed","Fri Jan 03 06:42:27 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:22 GMT 2025","failed","Fri Jan 03 06:42:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","230","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:22 GMT 2025","failed","Fri Jan 03 06:42:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","490","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:26 GMT 2025","passed","Fri Jan 03 06:42:26 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","489","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:25 GMT 2025","passed","Fri Jan 03 06:42:26 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","380","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:28 GMT 2025","passed","Fri Jan 03 06:42:28 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","233","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:21 GMT 2025","failed","Fri Jan 03 06:42:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","377","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:28 GMT 2025","passed","Fri Jan 03 06:42:29 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6116","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:39 GMT 2025","passed","Fri Jan 03 06:42:45 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","212","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:27 GMT 2025","failed","Fri Jan 03 06:42:27 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","548","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:23 GMT 2025","failed","Fri Jan 03 06:42:24 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","2479","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:18 GMT 2025","passed","Fri Jan 03 06:42:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5309","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:44:42 GMT 2025","passed","Fri Jan 03 06:44:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8338","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:30 GMT 2025","passed","Fri Jan 03 06:42:39 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13340","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:43:38 GMT 2025","broken","Fri Jan 03 06:43:51 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","880","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:23 GMT 2025","failed","Fri Jan 03 06:42:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","224","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:21 GMT 2025","passed","Fri Jan 03 06:42:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13434","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:43:51 GMT 2025","broken","Fri Jan 03 06:44:05 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13317","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:43:11 GMT 2025","broken","Fri Jan 03 06:43:24 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","208","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:22 GMT 2025","failed","Fri Jan 03 06:42:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","260","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:42:21 GMT 2025","failed","Fri Jan 03 06:42:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
