"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4511","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:58 GMT 2024","passed","Mon Dec 30 17:29:03 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6154","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","failed","Mon Dec 30 17:27:45 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","15","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","31","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5156","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:29:03 GMT 2024","passed","Mon Dec 30 17:29:08 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","37","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","21","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","4460","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:14 GMT 2024","failed","Mon Dec 30 17:28:19 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","16","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","24","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5582","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:19 GMT 2024","failed","Mon Dec 30 17:28:24 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","19","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","16","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5729","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:56 GMT 2024","failed","Mon Dec 30 17:28:02 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","21","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","20","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6655","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:31 GMT 2024","passed","Mon Dec 30 17:28:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6924","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:24 GMT 2024","passed","Mon Dec 30 17:28:31 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","4976","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:02 GMT 2024","passed","Mon Dec 30 17:28:07 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","32","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","20","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","8908","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:38 GMT 2024","passed","Mon Dec 30 17:28:47 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5684","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:45 GMT 2024","failed","Mon Dec 30 17:27:51 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","6026","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:29:08 GMT 2024","passed","Mon Dec 30 17:29:14 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","1036","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:37 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","3588","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:11 GMT 2024","passed","Mon Dec 30 17:28:14 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","29","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5373","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:47 GMT 2024","passed","Mon Dec 30 17:28:52 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","20","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","3880","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:07 GMT 2024","failed","Mon Dec 30 17:28:11 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5742","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:28:52 GMT 2024","passed","Mon Dec 30 17:28:58 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","42","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:38 GMT 2024","broken","Mon Dec 30 17:27:38 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","16","Runs Cucumber Scenarios","Suite","Mon Dec 30 17:27:39 GMT 2024","broken","Mon Dec 30 17:27:39 GMT 2024","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
