"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","534","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:02 GMT 2025","passed","Thu Jan 02 12:57:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6368","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:39 GMT 2025","broken","Thu Jan 02 12:58:46 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","832","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:25 GMT 2025","passed","Thu Jan 02 12:57:25 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","719","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:26 GMT 2025","passed","Thu Jan 02 12:57:27 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1973","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:20 GMT 2025","passed","Thu Jan 02 12:57:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6380","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:47 GMT 2025","passed","Thu Jan 02 12:59:53 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8688","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:08 GMT 2025","passed","Thu Jan 02 12:57:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","695","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:24 GMT 2025","failed","Thu Jan 02 12:57:25 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","725","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:25 GMT 2025","failed","Thu Jan 02 12:57:26 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6248","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:02 GMT 2025","failed","Thu Jan 02 12:59:09 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","367","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:04 GMT 2025","failed","Thu Jan 02 12:57:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","15570","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:18 GMT 2025","broken","Thu Jan 02 12:58:34 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1039","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:06 GMT 2025","failed","Thu Jan 02 12:57:07 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5185","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:53 GMT 2025","passed","Thu Jan 02 12:59:58 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4200","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:53 GMT 2025","passed","Thu Jan 02 12:58:57 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","650","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:22 GMT 2025","failed","Thu Jan 02 12:57:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4997","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:42 GMT 2025","passed","Thu Jan 02 12:59:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6728","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 13:00:04 GMT 2025","passed","Thu Jan 02 13:00:11 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","16630","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:09 GMT 2025","broken","Thu Jan 02 12:59:25 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1024","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:07 GMT 2025","failed","Thu Jan 02 12:57:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","538","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:23 GMT 2025","failed","Thu Jan 02 12:57:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","2895","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:17 GMT 2025","passed","Thu Jan 02 12:57:20 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","18106","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:29 GMT 2025","broken","Thu Jan 02 12:57:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","15646","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:47 GMT 2025","broken","Thu Jan 02 12:58:03 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","886","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:05 GMT 2025","failed","Thu Jan 02 12:57:06 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","8960","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:59:33 GMT 2025","passed","Thu Jan 02 12:59:42 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5482","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:58:57 GMT 2025","passed","Thu Jan 02 12:59:02 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1836","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:56:59 GMT 2025","passed","Thu Jan 02 12:57:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1133","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 12:57:04 GMT 2025","failed","Thu Jan 02 12:57:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
