"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","962","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:34 GMT 2025","failed","Fri Jan 03 07:20:35 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","15465","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:43 GMT 2025","broken","Fri Jan 03 07:20:58 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","16153","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:50 GMT 2025","broken","Fri Jan 03 07:23:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","15101","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:29 GMT 2025","broken","Fri Jan 03 07:21:44 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4890","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:44 GMT 2025","passed","Fri Jan 03 07:21:49 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","514","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:37 GMT 2025","passed","Fri Jan 03 07:20:37 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5323","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:36 GMT 2025","passed","Fri Jan 03 07:23:42 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13410","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:56 GMT 2025","broken","Fri Jan 03 07:22:09 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:39 GMT 2025","passed","Fri Jan 03 07:20:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","519","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:35 GMT 2025","failed","Fri Jan 03 07:20:36 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","629","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:36 GMT 2025","failed","Fri Jan 03 07:20:37 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13431","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:09 GMT 2025","broken","Fri Jan 03 07:22:23 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","494","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:37 GMT 2025","passed","Fri Jan 03 07:20:38 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","218","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:32 GMT 2025","failed","Fri Jan 03 07:20:33 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","550","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:40 GMT 2025","passed","Fri Jan 03 07:20:40 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","221","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:33 GMT 2025","failed","Fri Jan 03 07:20:33 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:39 GMT 2025","failed","Fri Jan 03 07:20:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13436","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:36 GMT 2025","broken","Fri Jan 03 07:22:50 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6144","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:26 GMT 2025","passed","Fri Jan 03 07:23:32 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","540","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:36 GMT 2025","failed","Fri Jan 03 07:20:36 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","472","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:41 GMT 2025","passed","Fri Jan 03 07:20:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1531","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:30 GMT 2025","failed","Fri Jan 03 07:20:32 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","401","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:39 GMT 2025","failed","Fri Jan 03 07:20:40 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13465","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:23 GMT 2025","broken","Fri Jan 03 07:22:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","219","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:32 GMT 2025","failed","Fri Jan 03 07:20:32 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","893","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:38 GMT 2025","passed","Fri Jan 03 07:20:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6825","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:06 GMT 2025","passed","Fri Jan 03 07:23:12 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6206","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:42 GMT 2025","passed","Fri Jan 03 07:23:48 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","393","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:40 GMT 2025","failed","Fri Jan 03 07:20:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4687","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:21 GMT 2025","passed","Fri Jan 03 07:23:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","15191","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:58 GMT 2025","broken","Fri Jan 03 07:21:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","217","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:39 GMT 2025","failed","Fri Jan 03 07:20:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
