"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12405","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:31:13 GMT 2025","broken","Fri Jan 03 19:31:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5075","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:30:42 GMT 2025","passed","Fri Jan 03 19:30:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","216","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:23 GMT 2025","passed","Fri Jan 03 19:29:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","535","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:21 GMT 2025","passed","Fri Jan 03 19:29:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12438","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:31:01 GMT 2025","broken","Fri Jan 03 19:31:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","516","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:20 GMT 2025","passed","Fri Jan 03 19:29:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","2818","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:13 GMT 2025","failed","Fri Jan 03 19:29:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12407","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:30:29 GMT 2025","broken","Fri Jan 03 19:30:42 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","3491","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:30:47 GMT 2025","passed","Fri Jan 03 19:30:50 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","207","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:23 GMT 2025","failed","Fri Jan 03 19:29:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12351","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:32:03 GMT 2025","broken","Fri Jan 03 19:32:15 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","484","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:20 GMT 2025","failed","Fri Jan 03 19:29:20 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5010","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:30:50 GMT 2025","passed","Fri Jan 03 19:30:55 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","397","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:24 GMT 2025","passed","Fri Jan 03 19:29:24 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5630","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:30:55 GMT 2025","passed","Fri Jan 03 19:31:01 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","603","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:16 GMT 2025","passed","Fri Jan 03 19:29:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","198","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:17 GMT 2025","failed","Fri Jan 03 19:29:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","254","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:16 GMT 2025","failed","Fri Jan 03 19:29:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","229","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:17 GMT 2025","failed","Fri Jan 03 19:29:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","529","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:19 GMT 2025","failed","Fri Jan 03 19:29:20 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","12395","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:31:26 GMT 2025","broken","Fri Jan 03 19:31:38 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12393","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:31:51 GMT 2025","broken","Fri Jan 03 19:32:03 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","12328","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:32:15 GMT 2025","broken","Fri Jan 03 19:32:28 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","688","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:18 GMT 2025","failed","Fri Jan 03 19:29:19 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","222","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:22 GMT 2025","passed","Fri Jan 03 19:29:23 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","655","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:21 GMT 2025","passed","Fri Jan 03 19:29:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","220","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:18 GMT 2025","passed","Fri Jan 03 19:29:18 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","449","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:23 GMT 2025","passed","Fri Jan 03 19:29:24 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","530","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:29:19 GMT 2025","failed","Fri Jan 03 19:29:19 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
