"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","683","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:42 GMT 2025","failed","Thu Jan 02 20:49:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","16224","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:46 GMT 2025","broken","Thu Jan 02 20:50:02 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","350","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:31 GMT 2025","failed","Thu Jan 02 20:49:32 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","14407","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:51:29 GMT 2025","broken","Thu Jan 02 20:51:44 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","9002","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:13 GMT 2025","passed","Thu Jan 02 20:52:22 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","348","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:30 GMT 2025","failed","Thu Jan 02 20:49:30 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","809","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:36 GMT 2025","passed","Thu Jan 02 20:49:37 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","354","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:32 GMT 2025","failed","Thu Jan 02 20:49:32 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6639","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:45 GMT 2025","passed","Thu Jan 02 20:52:51 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","790","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:43 GMT 2025","passed","Thu Jan 02 20:49:44 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","892","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:33 GMT 2025","failed","Thu Jan 02 20:49:34 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5372","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:50:49 GMT 2025","passed","Thu Jan 02 20:50:54 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13765","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:51:15 GMT 2025","broken","Thu Jan 02 20:51:29 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","7697","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:51:58 GMT 2025","passed","Thu Jan 02 20:52:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1311","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:32 GMT 2025","failed","Thu Jan 02 20:49:33 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","364","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:30 GMT 2025","failed","Thu Jan 02 20:49:30 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","800","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:38 GMT 2025","passed","Thu Jan 02 20:49:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1382","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:34 GMT 2025","failed","Thu Jan 02 20:49:35 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1898","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:27 GMT 2025","failed","Thu Jan 02 20:49:29 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7544","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:50:54 GMT 2025","passed","Thu Jan 02 20:51:02 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","826","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:35 GMT 2025","failed","Thu Jan 02 20:49:36 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","508","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:40 GMT 2025","failed","Thu Jan 02 20:49:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","15527","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:50:02 GMT 2025","broken","Thu Jan 02 20:50:18 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","325","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:39 GMT 2025","failed","Thu Jan 02 20:49:39 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","14308","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:51:44 GMT 2025","broken","Thu Jan 02 20:51:58 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5746","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:39 GMT 2025","passed","Thu Jan 02 20:52:44 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1019","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:37 GMT 2025","passed","Thu Jan 02 20:49:38 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5189","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:34 GMT 2025","passed","Thu Jan 02 20:52:39 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1243","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:41 GMT 2025","passed","Thu Jan 02 20:49:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","383","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:29 GMT 2025","passed","Thu Jan 02 20:49:30 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7499","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:06 GMT 2025","passed","Thu Jan 02 20:52:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","732","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:41 GMT 2025","failed","Thu Jan 02 20:49:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5015","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:22 GMT 2025","passed","Thu Jan 02 20:52:27 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13893","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:51:02 GMT 2025","broken","Thu Jan 02 20:51:15 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","399","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:39 GMT 2025","failed","Thu Jan 02 20:49:40 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","644","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:29 GMT 2025","failed","Thu Jan 02 20:49:29 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","15513","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:50:33 GMT 2025","broken","Thu Jan 02 20:50:49 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6393","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:52:27 GMT 2025","passed","Thu Jan 02 20:52:34 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","343","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 20:49:40 GMT 2025","passed","Thu Jan 02 20:49:40 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
