"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","219","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:07 GMT 2025","failed","Fri Jan 03 07:21:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","658","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:08 GMT 2025","failed","Fri Jan 03 07:21:09 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","508","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:12 GMT 2025","passed","Fri Jan 03 07:21:12 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6386","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:24 GMT 2025","passed","Fri Jan 03 07:22:30 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","15246","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:33 GMT 2025","broken","Fri Jan 03 07:21:48 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5039","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:19 GMT 2025","passed","Fri Jan 03 07:22:24 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","194","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:14 GMT 2025","failed","Fri Jan 03 07:21:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","211","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:09 GMT 2025","failed","Fri Jan 03 07:21:09 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","394","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:14 GMT 2025","failed","Fri Jan 03 07:21:15 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","505","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:11 GMT 2025","failed","Fri Jan 03 07:21:12 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","812","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:12 GMT 2025","passed","Fri Jan 03 07:21:13 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6887","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:40 GMT 2025","passed","Fri Jan 03 07:23:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","385","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:15 GMT 2025","failed","Fri Jan 03 07:21:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","393","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:16 GMT 2025","passed","Fri Jan 03 07:21:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","183","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:14 GMT 2025","failed","Fri Jan 03 07:21:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","524","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:13 GMT 2025","passed","Fri Jan 03 07:21:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5272","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:24:11 GMT 2025","passed","Fri Jan 03 07:24:16 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13426","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:57 GMT 2025","broken","Fri Jan 03 07:23:11 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","200","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:14 GMT 2025","passed","Fri Jan 03 07:21:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13369","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:30 GMT 2025","broken","Fri Jan 03 07:22:44 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8040","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:47 GMT 2025","passed","Fri Jan 03 07:23:55 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13507","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:11 GMT 2025","broken","Fri Jan 03 07:23:24 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","15325","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:04 GMT 2025","broken","Fri Jan 03 07:22:19 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","471","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:10 GMT 2025","failed","Fri Jan 03 07:21:11 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","198","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:08 GMT 2025","failed","Fri Jan 03 07:21:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","13315","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:44 GMT 2025","broken","Fri Jan 03 07:22:57 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4679","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:24:06 GMT 2025","passed","Fri Jan 03 07:24:11 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","942","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:09 GMT 2025","failed","Fri Jan 03 07:21:10 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","218","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:09 GMT 2025","failed","Fri Jan 03 07:21:09 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","370","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:15 GMT 2025","passed","Fri Jan 03 07:21:15 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6268","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:24:16 GMT 2025","passed","Fri Jan 03 07:24:22 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4496","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:55 GMT 2025","passed","Fri Jan 03 07:24:00 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","195","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:14 GMT 2025","failed","Fri Jan 03 07:21:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","218","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:08 GMT 2025","passed","Fri Jan 03 07:21:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","481","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:11 GMT 2025","failed","Fri Jan 03 07:21:11 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1886","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:21:05 GMT 2025","failed","Fri Jan 03 07:21:07 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
