"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","386","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:12 GMT 2025","failed","Wed Jan 01 17:56:12 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","345","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:12 GMT 2025","failed","Wed Jan 01 17:56:13 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","225","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:07 GMT 2025","failed","Wed Jan 01 17:56:07 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","4756","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:50 GMT 2025","passed","Wed Jan 01 17:56:55 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5966","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:58:43 GMT 2025","passed","Wed Jan 01 17:58:49 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","939","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:07 GMT 2025","failed","Wed Jan 01 17:56:08 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","16690","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:13 GMT 2025","broken","Wed Jan 01 17:56:30 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","5831","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:58:37 GMT 2025","passed","Wed Jan 01 17:58:43 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","475","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:56:09 GMT 2025","passed","Wed Jan 01 17:56:10 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
"","13315","Runs Cucumber Scenarios","Suite","Wed Jan 01 17:57:29 GMT 2025","broken","Wed Jan 01 17:57:42 GMT 2025","runner.TestRunner","Cucumber with TestNG Test","runner.TestRunner","runScenario"
