"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","394","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:45 GMT 2025","passed","Fri Jan 03 05:32:46 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4952","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:40 GMT 2025","passed","Fri Jan 03 05:33:45 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","204","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:42 GMT 2025","failed","Fri Jan 03 05:32:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","145","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:47 GMT 2025","failed","Fri Jan 03 05:32:47 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5797","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:25 GMT 2025","passed","Fri Jan 03 05:34:31 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","412","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:45 GMT 2025","failed","Fri Jan 03 05:32:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6120","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:07 GMT 2025","passed","Fri Jan 03 05:33:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","190","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:42 GMT 2025","passed","Fri Jan 03 05:32:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","152","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:47 GMT 2025","passed","Fri Jan 03 05:32:47 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:43 GMT 2025","failed","Fri Jan 03 05:32:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","414","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:46 GMT 2025","passed","Fri Jan 03 05:32:46 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","194","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:43 GMT 2025","passed","Fri Jan 03 05:32:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6354","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:41 GMT 2025","passed","Fri Jan 03 05:34:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","393","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:44 GMT 2025","failed","Fri Jan 03 05:32:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7006","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:20 GMT 2025","passed","Fri Jan 03 05:33:27 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","7361","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:32 GMT 2025","passed","Fri Jan 03 05:33:40 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","197","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:42 GMT 2025","failed","Fri Jan 03 05:32:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","17244","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:50 GMT 2025","broken","Fri Jan 03 05:33:07 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","178","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:46 GMT 2025","passed","Fri Jan 03 05:32:46 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","163","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:46 GMT 2025","passed","Fri Jan 03 05:32:47 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","384","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:48 GMT 2025","passed","Fri Jan 03 05:32:49 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","522","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:48 GMT 2025","passed","Fri Jan 03 05:32:48 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4541","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:31 GMT 2025","passed","Fri Jan 03 05:34:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4625","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:21 GMT 2025","passed","Fri Jan 03 05:34:25 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","3604","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:45 GMT 2025","passed","Fri Jan 03 05:33:48 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8531","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:12 GMT 2025","passed","Fri Jan 03 05:34:21 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5630","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:53 GMT 2025","passed","Fri Jan 03 05:33:58 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","506","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:43 GMT 2025","failed","Fri Jan 03 05:32:44 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","308","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:48 GMT 2025","failed","Fri Jan 03 05:32:48 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5210","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:34:36 GMT 2025","passed","Fri Jan 03 05:34:41 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","423","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:45 GMT 2025","passed","Fri Jan 03 05:32:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","481","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:32:41 GMT 2025","passed","Fri Jan 03 05:32:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4854","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 05:33:27 GMT 2025","passed","Fri Jan 03 05:33:32 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
