"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2397","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:38 GMT 2025","passed","Fri Jan 03 20:18:40 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","143","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:44 GMT 2025","passed","Fri Jan 03 20:18:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4391","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:19:35 GMT 2025","passed","Fri Jan 03 20:19:39 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6709","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:19:19 GMT 2025","passed","Fri Jan 03 20:19:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","342","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:43 GMT 2025","failed","Fri Jan 03 20:18:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","366","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:42 GMT 2025","failed","Fri Jan 03 20:18:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","370","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:44 GMT 2025","passed","Fri Jan 03 20:18:44 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","141","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:41 GMT 2025","passed","Fri Jan 03 20:18:42 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7974","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:19:58 GMT 2025","passed","Fri Jan 03 20:20:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6881","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:19:45 GMT 2025","passed","Fri Jan 03 20:19:51 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","144","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:41 GMT 2025","failed","Fri Jan 03 20:18:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5126","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:20:20 GMT 2025","passed","Fri Jan 03 20:20:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","7923","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:47 GMT 2025","passed","Fri Jan 03 20:18:55 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","283","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:45 GMT 2025","passed","Fri Jan 03 20:18:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","142","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:41 GMT 2025","failed","Fri Jan 03 20:18:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4408","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:20:16 GMT 2025","passed","Fri Jan 03 20:20:20 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","5631","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:19:39 GMT 2025","passed","Fri Jan 03 20:19:45 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","117","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:45 GMT 2025","passed","Fri Jan 03 20:18:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","148","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:44 GMT 2025","passed","Fri Jan 03 20:18:44 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","180","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:40 GMT 2025","passed","Fri Jan 03 20:18:41 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","238","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:45 GMT 2025","passed","Fri Jan 03 20:18:45 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","353","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:42 GMT 2025","failed","Fri Jan 03 20:18:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","341","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 20:18:43 GMT 2025","passed","Fri Jan 03 20:18:43 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
