"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","856","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:44:58 GMT 2025","failed","Fri Jan 03 06:44:59 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6487","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:47:36 GMT 2025","passed","Fri Jan 03 06:47:43 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","346","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:45:04 GMT 2025","passed","Fri Jan 03 06:45:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5102","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:47:31 GMT 2025","passed","Fri Jan 03 06:47:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","368","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:44:55 GMT 2025","failed","Fri Jan 03 06:44:56 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5422","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:45:49 GMT 2025","passed","Fri Jan 03 06:45:54 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1243","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:44:57 GMT 2025","failed","Fri Jan 03 06:44:58 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","703","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:45:05 GMT 2025","failed","Fri Jan 03 06:45:06 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","835","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:45:00 GMT 2025","failed","Fri Jan 03 06:45:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","642","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 06:45:07 GMT 2025","passed","Fri Jan 03 06:45:07 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
