"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4774","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:35 GMT 2025","passed","Thu Jan 02 16:56:40 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","148","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:04 GMT 2025","failed","Thu Jan 02 16:56:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","202","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:55:59 GMT 2025","failed","Thu Jan 02 16:56:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","3012","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:55:56 GMT 2025","passed","Thu Jan 02 16:55:59 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","406","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:04 GMT 2025","passed","Thu Jan 02 16:56:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","168","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:00 GMT 2025","failed","Thu Jan 02 16:56:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","402","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:03 GMT 2025","passed","Thu Jan 02 16:56:03 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6096","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:57 GMT 2025","passed","Thu Jan 02 16:58:03 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6014","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:15 GMT 2025","passed","Thu Jan 02 16:56:21 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8098","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:29 GMT 2025","passed","Thu Jan 02 16:57:37 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","8156","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:07 GMT 2025","passed","Thu Jan 02 16:56:15 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","294","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:06 GMT 2025","passed","Thu Jan 02 16:56:06 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5859","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:41 GMT 2025","passed","Thu Jan 02 16:57:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6888","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:28 GMT 2025","passed","Thu Jan 02 16:56:35 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","173","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:01 GMT 2025","passed","Thu Jan 02 16:56:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","281","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:05 GMT 2025","failed","Thu Jan 02 16:56:06 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","3530","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:52 GMT 2025","passed","Thu Jan 02 16:56:55 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","143","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:04 GMT 2025","failed","Thu Jan 02 16:56:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","416","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:02 GMT 2025","failed","Thu Jan 02 16:56:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5227","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:52 GMT 2025","passed","Thu Jan 02 16:57:57 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4476","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:55 GMT 2025","passed","Thu Jan 02 16:57:00 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","184","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:00 GMT 2025","failed","Thu Jan 02 16:56:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6785","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:22 GMT 2025","passed","Thu Jan 02 16:57:29 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4390","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:37 GMT 2025","passed","Thu Jan 02 16:57:41 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","168","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:00 GMT 2025","failed","Thu Jan 02 16:56:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6226","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:00 GMT 2025","failed","Thu Jan 02 16:57:06 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","398","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:02 GMT 2025","failed","Thu Jan 02 16:56:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","464","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:05 GMT 2025","failed","Thu Jan 02 16:56:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","154","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:04 GMT 2025","failed","Thu Jan 02 16:56:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","399","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:02 GMT 2025","failed","Thu Jan 02 16:56:03 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","180","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:00 GMT 2025","passed","Thu Jan 02 16:56:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","266","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:05 GMT 2025","passed","Thu Jan 02 16:56:05 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","155","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:56:04 GMT 2025","failed","Thu Jan 02 16:56:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4619","Runs Cucumber Scenarios","Command line suite","Thu Jan 02 16:57:47 GMT 2025","passed","Thu Jan 02 16:57:52 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
