"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","668","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:21 GMT 2025","passed","Fri Jan 03 19:16:22 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","2265","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:14 GMT 2025","passed","Fri Jan 03 19:16:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","985","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:03 GMT 2025","failed","Fri Jan 03 19:16:04 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","633","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:15:54 GMT 2025","passed","Fri Jan 03 19:15:54 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6375","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:41 GMT 2025","failed","Fri Jan 03 19:16:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","16934","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:17:36 GMT 2025","broken","Fri Jan 03 19:17:53 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1409","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:20 GMT 2025","failed","Fri Jan 03 19:16:21 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","647","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:17 GMT 2025","passed","Fri Jan 03 19:16:17 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7377","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:17:06 GMT 2025","passed","Fri Jan 03 19:17:13 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","851","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:13 GMT 2025","passed","Fri Jan 03 19:16:14 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6180","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:17:13 GMT 2025","failed","Fri Jan 03 19:17:20 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","380","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:16:16 GMT 2025","failed","Fri Jan 03 19:16:16 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6739","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 19:17:29 GMT 2025","failed","Fri Jan 03 19:17:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
