"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","778","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:12 GMT 2025","passed","Fri Jan 03 07:20:13 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","14737","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:22:01 GMT 2025","broken","Fri Jan 03 07:22:16 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","773","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:12 GMT 2025","failed","Fri Jan 03 07:20:12 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","430","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:19:56 GMT 2025","failed","Fri Jan 03 07:19:57 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7053","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:23:29 GMT 2025","passed","Fri Jan 03 07:23:36 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","997","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:19:59 GMT 2025","failed","Fri Jan 03 07:20:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","1654","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:01 GMT 2025","failed","Fri Jan 03 07:20:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","15913","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:32 GMT 2025","broken","Fri Jan 03 07:20:47 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","960","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:20:07 GMT 2025","passed","Fri Jan 03 07:20:08 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","418","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 07:19:57 GMT 2025","passed","Fri Jan 03 07:19:57 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
