"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13276","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:23:18 GMT 2025","broken","Fri Jan 03 10:23:31 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","363","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:58 GMT 2025","failed","Fri Jan 03 10:21:59 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","129","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:00 GMT 2025","failed","Fri Jan 03 10:22:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4958","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:40 GMT 2025","passed","Fri Jan 03 10:22:45 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","395","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:59 GMT 2025","passed","Fri Jan 03 10:21:59 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","406","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:01 GMT 2025","passed","Fri Jan 03 10:22:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6051","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:21 GMT 2025","passed","Fri Jan 03 10:24:27 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","140","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:00 GMT 2025","failed","Fri Jan 03 10:22:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","609","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:01 GMT 2025","failed","Fri Jan 03 10:22:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","352","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:00 GMT 2025","failed","Fri Jan 03 10:22:01 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6970","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:33 GMT 2025","passed","Fri Jan 03 10:22:40 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","565","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:59 GMT 2025","passed","Fri Jan 03 10:21:59 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","129","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:00 GMT 2025","passed","Fri Jan 03 10:22:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","432","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:57 GMT 2025","failed","Fri Jan 03 10:21:58 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","177","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:55 GMT 2025","passed","Fri Jan 03 10:21:56 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5559","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:32 GMT 2025","passed","Fri Jan 03 10:24:38 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13781","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:23:04 GMT 2025","broken","Fri Jan 03 10:23:18 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","153","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:56 GMT 2025","failed","Fri Jan 03 10:21:56 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","6076","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:45 GMT 2025","passed","Fri Jan 03 10:22:51 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","6188","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:38 GMT 2025","passed","Fri Jan 03 10:24:44 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","16603","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:03 GMT 2025","broken","Fri Jan 03 10:22:20 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","16322","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:23:45 GMT 2025","broken","Fri Jan 03 10:24:01 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13440","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:23:31 GMT 2025","broken","Fri Jan 03 10:23:45 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","4873","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:17 GMT 2025","passed","Fri Jan 03 10:24:21 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","169","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:56 GMT 2025","failed","Fri Jan 03 10:21:56 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","165","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:56 GMT 2025","failed","Fri Jan 03 10:21:56 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","141","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:56 GMT 2025","failed","Fri Jan 03 10:21:57 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","168","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:00 GMT 2025","failed","Fri Jan 03 10:22:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","4646","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:27 GMT 2025","passed","Fri Jan 03 10:24:32 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","826","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:57 GMT 2025","failed","Fri Jan 03 10:21:57 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","5912","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:20 GMT 2025","passed","Fri Jan 03 10:22:26 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","1514","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:54 GMT 2025","failed","Fri Jan 03 10:21:55 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","8086","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:08 GMT 2025","passed","Fri Jan 03 10:24:17 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","369","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:58 GMT 2025","failed","Fri Jan 03 10:21:58 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","422","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:59 GMT 2025","passed","Fri Jan 03 10:22:00 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","7479","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:24:01 GMT 2025","passed","Fri Jan 03 10:24:08 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","13281","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:51 GMT 2025","broken","Fri Jan 03 10:23:04 GMT 2025","runner.TestRunnerUI","Command line test","runner.TestRunnerUI","runScenario"
"","174","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:21:55 GMT 2025","failed","Fri Jan 03 10:21:55 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
"","262","Runs Cucumber Scenarios","Command line suite","Fri Jan 03 10:22:02 GMT 2025","passed","Fri Jan 03 10:22:02 GMT 2025","runner.TestRunnerAPI","Command line test","runner.TestRunnerAPI","runScenario"
